date,category,amount,notes
03/16/2020,Bonus,54747.0,Dinner at resto
2019-05-30,Utilities,346.0,Gift
09/05/2020,Utilities,28.0,Grocery shopping 
2020-12-01,Food,496.0,Doctor visit
17-02-22,Rent,272.0,Gift
2022-01-22,Bonus,86328.0,Grocery shopping via app
16-06-22,Reent,375.0,Dinner at resto
December 27 2019,Other Income,58867.0,Dinner at resto 
04/04/2022,Travle,112.0,Dinner at resto
2019-01-02,Travel,79.0,Dinner at resto via app
2019-12-22,Utilities,169.0,Monthly rent
02/16/2021,Rent,332.0,Netflix subscription
2021-10-17,Food,706.0,Salary cash
25-07-22,Salary,52770.0,Paid electricity bill
02-01-21,Rent,758.0,Netflix subscription
2020-06-22,Entertinment,400.0,Uber to office
October 29 2021,Others,885.0,Salary cash
2019-03-28,Food,201.0,xEwDmtdlV6HAsrAS
01/17/2021,Bonus,84183.0,Dinner at resto
August 05 2019,Utilities,5122.0,Doctor visit
10/13/2020,Food,26.0,Salary
May 08 2019,Entertainment,1735.0,Dinner at resto
11/29/2022,Traavel,100.0,8imbEULk
13-10-20,Utilities,578.0,Dinner at resto cash
05-02-19,Rent,117.0,Salary via app
2020-10-23,Other Income,73275.0,Grocery shopping 
10/14/2021,Travvel,221.0,Salary
12/05/2019,Food,2072.0,Paid electricity bill
19-02-22,Others,119.0,Salary
2021-06-23,Other Income,75878.0,Monthly rent cash
18-02-19,Utilities,999999.0,Grocery shopping via app
April 21 2019,Food,720.0,Doctor visit
01/10/2022,ood,93.0,Monthly rent
June 20 2021,Food,564.0,Dinner at resto cash
04/18/2021,Bonus,77724.0,Doctor visit
10/24/2020,Utilities,27.0,Uber to office cash
08/01/2019,Others,2428.0,Dinner at resto cash
12/25/2021,Travel,881.0,Uber to office
2022-03-23,Food,55.0,Dinner at resto
02/02/2020,Foodd,1101.0,Gift
29-01-19,Entertainment,1065.0,Doctor visit
February 20 2020,Entertainment,1982.0,Salary
2022-07-15,Food,343.0,Doctor visit
03/15/2019,Entertainment,,Grocery shopping cash
02/09/2019,Others,25.0,Uber to office
June 19 2022,Food,3100.0,Doctor visit 
2021-01-11,Travel,39.0,Course fee
10/24/2020,Other Income,86361.0,Salary
06/04/2020,Travel,200.0,Course fee
08/05/2019,Other Income,44314.0,Salary
December 18 2019,Entertainment,391.0,Gift
2020-04-09,Entertainment,83.0,Grocery shopping via app
2022-10-08,Food,653.0,Paid electricity bill 
June 19 2020,Other Income,46462.0,Uber to office
2020-04-13,Entertainment,51.0,Paid electricity bill
04/10/2020,Food,49.0,Salary
2022-08-30,Rent,3168.0,Salary
December 31 2021,Bonus,61256.0,Salary
2021-07-20,Rent,82.0,Gift cash
28-08-19,Food,202.0,Gift
15-03-22,Rent,66.0,Dinner at resto via app
October 31 2021,Bonus,67192.0,Course fee
2019-11-10,Rent,549.0,Salary
14-11-19,Food,115.0,Paid electricity bill
01/09/2022,Bonus,63773.0,Doctor visit
14-09-19,Rent,824.0,Doctor visit late
12/28/2021,Food,110.0,Course fee
,Rent,747.0,Gift
2021-10-05,Others,328.0,Monthly rent
September 10 2019,Food,2823.0,Gift
December 27 2022,Travel,1064.0,Dinner at resto
01/05/2020,Travel,1278.0,Netflix subscription
October 22 2022,Food,247.0,Grocery shopping via app
August 21 2020,Health,183.0,Course fee cash
March 05 2019,Rent,264.0,Course fee via app
2019/02/26,Rent,373.0,Gift
05/21/2022,Rent,1476.0,Doctor visit
23-11-19,Savings,303.0,Grocery shopping
2021-08-18,Entertainment,1436.0,Paid electricity bill
10/30/2020,UUtilities,126.0,Dinner at resto
07/26/2022,Travel,288.0,Uber to office
09/24/2021,Other Income,93933.0,Uber to office cash
2019-10-22,Food,31.0,Salary late
2019-06-12,Food,441.0,Course fee
15-11-20,Other Income,64982.0,Dinner at resto
06-04-21,Utilities,3573.0,Grocery shopping
01-07-19,Food,43.0,Dinner at resto
01/04/2019,Rent,120.0,Monthly rent
February 13 2019,Travel,869.0,Course fee
05/14/2020,Other Income,50702.0,Uber to office
,Rent,2852.0,Gift
October 18 2020,Rent,245.0,Salary via app
02/17/2020,Food,904.0,Netflix subscription
2022-07-31,Food,140.0,Gift
2021-09-12,Rent,183.0,Netflix subscription
2022-12-06,Food,200.0,Course fee
2022-03-09,Food,207.0,Monthly rent
2020-04-23,Travel,1242.0,Doctor visit
2019-04-11,Travel,828.0,Uber to office
2020-09-15,Food,,Doctor visit
27-02-19,Food,828.0,Grocery shopping via app
2022-04-10,Entertainment,64.0,Uber to office
22-10-19,Salary,75046.0,Salary
23-02-19,Food,2522.0,Uber to office
2020-04-30,Entertainment,677.0,Course fee
2020-01-02,Food,288.0,U0PoYvvWpS9OsmtuM
23-05-22,Education,123.0,Gift late
29-10-20,Rent,534.0,Dinner at resto
January 13 2021,Food,2080.0,Dinner at resto
01/04/2019,Food,331.0,Course fee
2019-08-17,Bonus,75373.0,Dinner at resto via app
2022-12-23,Other Income,65731.0,Monthly rent
18-03-20,Utilitiees,436.0,Grocery shopping
August 17 2021,Entertainmnt,1814.0,Grocery shopping
03/12/2020,Food,345.0,Grocery shopping
October 12 2021,Travel,34.0,nXFJg60jsbWGzj
09/23/2020,Food,271.0,Paid electricity bill
02/28/2022,FFood,157.0,Dinner at resto
2019-08-06,Rent,8495.0,Netflix subscription
18-10-20,Salary,78131.0,Gift
2020-01-08,Food,4360.0,Paid electricity bill cash
2019-07-08,Foood,283.0,Dinner at resto
07/21/2020,Utilities,169.0,Salary
March 24 2021,Bonus,88721.0,URvwBSEUIG2STezn
2022-03-06,Travel,808.0,Monthly rent
2019-03-20,Utilities,71.0,Netflix subscription
14-06-19,Bonus,53221.0,Grocery shopping
March 04 2019,Others,432.0,Gift
2020-03-23,Travel,395.0,Salary
14-07-19,Savings,478.0,Course fee
12-09-20,Utilitiies,72.0,Uber to office via app
12/01/2022,Food,153.0,Gift late
06-11-19,Bonus,64601.0,Doctor visit
03/10/2021,Food,295.0,Doctor visit
17-01-21,Rent,848.0,Salary late
2021-02-20,Education,262.0,Dinner at resto
07-03-19,Utiilities,327.0,Uber to office 
2022-02-24,Others,4616.0,Gift
May 10 2019,Rent,518.0,Salary
01/07/2020,Others,481.0,TuGbcVyEu836zUMzh
2022-01-14,Other Income,50468.0,Doctor visit
10/15/2019,Others,87.0,Dinner at resto
12/03/2022,Food,371.0,Gift
05/28/2019,Food,319.0,Doctor visit
01-04-20,Education,872.0,Gift
2022-09-28,Education,130.0,Monthly rent
01/21/2020,Food,85.0,hgWptSSqL
2021-07-06,Rent,3851.0,Netflix subscription
12-03-22,Savings,261.0,vNOVb67ZpaDZDNF
2021-10-19,Food,115.0,Course fee
29-03-21,Food,189.0,Gift
21-10-22,Foodd,494.0,Monthly rent
17-09-21,onus,73067.0,Course fee
07/30/2022,Food,144.0,Grocery shopping
2020-05-23,Utilities,78.0,Monthly rent cash
06/25/2020,Savnigs,999.0,Gift via app
11-12-20,Utilities,2344.0,Grocery shopping
09/20/2022,Rent,14.0,Doctor visit via app
07/11/2020,Food,294.0,Salary
09/16/2021,Travel,1163.0,8kLqM2Mg
10-04-20,Savings,407.0,Gift
28-01-21,Utilitiess,25.0,Monthly rent
2022-10-26,Rent,647.0,Monthly rent via app
05-11-22,Bonus,61596.0,Dinner at resto
March 12 2020,Food,819.0,Grocery shopping
November 07 2019,Food,864.0,Paid electricity bill late
2019-11-28,Food,162.0,Uber to office
28-02-20,Entertainment,,Salary via app
2021-03-15,Rent,67.0,Salary
14-10-22,Eudcation,871.0,Gift
2022-11-27,Utilities,746.0,Dinner at resto
23-06-20,Travel,1386.0,Monthly rent
2021-05-08,Oters,52.0,Monthly rent
2021-05-21,Food,1307.0,Uber to office
2020-09-03,Salary,58931.0,Paid electricity bill 
2020-11-03,Others,717.0,nl1qMcjSuzkheZCsX
2021-10-14,Rent,1566.0,Grocery shopping
03/04/2022,Utilities,63.0,Doctor visit late
2019-08-09,Others,529.0,Monthly rent
04-06-22,Education,1384.0,Uber to office
01/07/2021,Salary,61803.0,Paid electricity bill
March 19 2020,Rent,898.0,Dinner at resto via app
2019-09-10,Food,1466.0,Salary via app
06-01-21,Other Income,59591.0,Grocery shopping
05/13/2019,Salary,48462.0,Doctor visit via app
10-10-22,Food,64.0,Doctor visit via app
04/09/2019,Food,77.0,Grocery shopping via app
06/02/2019,Food,2454.0,Grocery shopping
04/03/2019,Savings,263.0,Uber to office cash
,Other Income,48413.0,Grocery shopping via app
06/21/2020,Food,3767.0,Course fee
01/13/2020,Education,2236.0,Paid electricity bill
2021-12-03,Food,223.0,Salary
14-01-22,Entertaiinment,1091.0,Doctor visit
2022-06-02,Travel,25.0,Salary
2020-08-19,Travel,578.0,Course fee 
09/20/2021,Food,3895.0,Grocery shopping
06/22/2021,Travel,174.0,Dinner at resto
March 07 2021,Rent,,Course fee late
05/30/2021,Food,340.0,Grocery shopping cash
08/23/2022,Utilities,1199.0,Netflix subscription late
12-08-20,oFod,364.0,Netflix subscription
10/01/2022,Savings,401.0,Gift
05-10-20,Rent,257.0,Uber to office
23-07-21,Bonus,18266.0,QwJJgAo7JsHX6
2022-07-14,Rent,410.0,Dinner at resto
08-02-20,Education,438.0,Grocery shopping
2019-10-04,Retn,570.0,Gift 
12/27/2020,Rent,2540.0,Salary via app
2020-08-11,Food,1571.0,hvjBDRoDLRKhzeiCatw
2019-09-07,Entertainment,468.0,Monthly rent
08/27/2021,Health,179.0,wTBgg7eaBd3J9uA
05/25/2021,Utilities,942.0,RKEWjFGBbQkyvV0B
2019-03-20,Utilities,4878.0,Gift
09/27/2022,Travel,551.0,JdrONR1ieKzp0w
05/03/2021,Travel,144.0,Grocery shopping
2019-07-26,Rent,128.0,Salary cash
01/03/2020,Rent,227.0,Uber to office late
2021/09/07,Other Income,57184.0,Doctor visit
25-04-19,Salary,41854.0,X1ASG92aO72WOlvzGBK
2019-07-19,Other Income,51460.0,Uber to office
28-05-22,Savings,119.0,Uber to office 
06-06-19,Other Income,73620.0,Course fee 
04/08/2021,Food,1899.0,Paid electricity bill
2019-06-26,Travl,1901.0,yEj5ReQJnsfeVLN
06-11-20,Food,693.0,Grocery shopping
September 27 2020,Food,68.0,Paid electricity bill 
2019-05-26,Food,561.0,Paid electricity bill cash
March 22 2020,Food,1315.0,Netflix subscription 
March 11 2021,Food,83.0,Course fee
28-11-22,Travel,506.0,Salary
01/01/2020,Utilities,355.0,Paid electricity bill
01-05-19,Bonus,65449.0,Paid electricity bill
12/10/2020,Rent,193.0,Netflix subscription
2020-06-10,Others,2440.0,Salary 
06-01-19,Rent,60.0,Gift
February 12 2022,Food,448.0,TbqMvyPXr6J2
2020-05-03,Entertainment,,Netflix subscription
01/05/2020,Entertainment,239.0,Netflix subscription
2019-03-22,Other Income,48749.0,Monthly rent
November 08 2021,Food,40.0,Salary
01/18/2021,Rent,79.0,Course fee
2022-08-04,Other Income,70746.0,Monthly rent 
04/06/2019,Entertainment,773.0,i4R4tw8nWfebDq
07-01-22,Education,173.0,Monthly rent
2021-08-12,Food,1011.0,Grocery shopping cash
05/30/2021,Rent,639.0,y4wht0OhmIL2nvAf
01-12-22,Travel,15.0,Salary 
2022-09-11,Salary,35559.0,Monthly rent
01-05-21,Savings,221.0,Doctor visit
04-12-21,Food,363.0,Monthly rent
2020-03-29,Rent,965.0,Salary late
August 29 2021,Salary,74420.0,Paid electricity bill
08/23/2022,Rent,132.0,Course fee
12-08-22,Travel,103.0,Dinner at resto
2020-06-13,Travel,1661.0,Paid electricity bill
2022-07-26,Other Income,55332.0,Paid electricity bill
June 02 2020,Rent,764.0,Doctor visit
17-02-21,Rent,567.0,Paid electricity bill late
04/02/2019,Rent,556.0,Salary late
08/28/2019,Entertainment,1895.0,svhCvJYELGHgcEQrjXX
2019-09-15,Travel,410.0,Gift
July 26 2019,Utilities,312.0,Course fee
October 01 2022,Travel,46.0,Doctor visit 
02/13/2021,Savings,1260.0,oqXfXt75fVzCNszSJvEG
2021-02-05,Bonus,56773.0,Monthly rent
07/27/2020,Others,776.0,Course fee
04/20/2020,Others,4827.0,Grocery shopping late
12/19/2021,Utilities,622.0,Netflix subscription
2021-03-22,SSalary,68947.0,Netflix subscription
03-03-21,Travel,132.0,Gift
September 25 2019,Other Income,52236.0,Gift
04/15/2021,Food,279.0,Paid electricity bill
2022-09-21,Other Income,74219.0,Netflix subscription
2019-03-14,Food,1286.0,Gift
05/24/2022,Bonus,5405.0,Paid electricity bill
23-02-19,Food,2437.0,Paid electricity bill
2022-02-17,Rent,1918.0,Salary via app
18-11-21,Travel,427.0,Grocery shopping via app
04/11/2022,Savings,577.0,07bmk4xg
May 05 2019,Food,1325.0,Gift 
June 14 2020,Savings,209.0,Gift
05/29/2020,Saary,91347.0,Gift
06/06/2020,Entertainment,34.0,Paid electricity bill
2021-05-20,Food,86.0,Monthly rent via app
2022-04-21,Entertainment,801.0,Course fee
2021-12-26,Other Income,79491.0,Salary
21-01-22,Food,130.0,Dinner at resto
31-05-19,Food,408.0,Monthly rent
25-02-19,Food,874.0,Doctor visit cash
29-06-21,Rent,249.0,Doctor visit
2021-04-03,Travel,869.0,Uber to office 
07/09/2022,Foodd,3375.0,Monthly rent
26-06-20,Foodd,449.0,Paid electricity bill
08/01/2019,Savings,1011.0,Uber to office
2021-12-19,Entertainment,541.0,Gift
02/17/2022,Food,2202.0,Paid electricity bill 
2020-09-18,Bonus,46333.0,Course fee cash
01/01/2021,Health,76.0,Netflix subscription
06/15/2022,Food,1928.0,Dinner at resto
07/24/2020,Travel,636.0,Course fee
August 15 2019,Entertainment,601.0,Paid electricity bill
August 30 2020,Savings,96.0,Grocery shopping 
September 18 2021,Travel,285.0,Grocery shopping
04/21/2022,Food,305.0,Doctor visit
03/20/2020,Entertainment,136.0,Dinner at resto
05/17/2020,Travel,585.0,kRspFqnTVvyUAdqFy
2022-03-30,Utilities,608.0,Netflix subscription cash
12/28/2019,Travel,631.0,Dinner at resto
2022-04-16,Salary,44183.0,Grocery shopping 
2019-12-30,Bonus,55448.0,Monthly rent cash
09/20/2019,Rent,427.0,Monthly rent late
March 09 2019,Fod,200.0,Dinner at resto
July 19 2022,Travel,327.0,Course fee
02/11/2021,Food,56.0,Dinner at resto via app
,Utilities,1028.0,Netflix subscription via app
2022-01-28,Travel,103.0,Course fee
November 05 2019,Utilities,251.0,Gift
2020-09-09,Savings,1843.0,Gift
12-09-21,Travel,5877.0,Monthly rent 
February 27 2021,Food,817.0,Dinner at resto
09/12/2019,Food,1327.0,Doctor visit cash
17-08-21,Others,87.0,Dinner at resto
18-08-20,Education,66.0,Paid electricity bill
06/20/2021,Food,1139.0,Doctor visit 
2019-09-20,Other Income,57220.0,Doctor visit late
2022-10-11,Others,339.0,Netflix subscription
28-04-22,Travel,429.0,Grocery shopping via app
09/10/2020,Utilities,84.0,Paid electricity bill
03/23/2019,Travel,1975.0,Su98IspPCzJI9c7
08/31/2019,Entertainment,232.0,Grocery shopping 
2020-12-28,Rent,194.0,Gift
02/24/2020,Food,81.0,Gift cash
08/20/2022,Food,2013.0,Dinner at resto
2020-12-30,Savings,1179.0,Doctor visit late
,Travel,143.0,Paid electricity bill
08-02-22,Other Income,62930.0,Netflix subscription
2021-10-25,Rent,38.0,MRGz8MbV2sxTr6RvJcu
22-11-21,Rent,244.0,Salary late
11/07/2020,Food,341.0,Gift
2021-10-20,Rent,704.0,Gift
24-12-19,Food,123.0,Paid electricity bill
2022-08-22,Other Income,47494.0,Grocery shopping
10/17/2021,Rent,265.0,Monthly rent cash
06-05-19,Other Income,63811.0,Dinner at resto 
11/20/2019,Fod,128.0,Monthly rent via app
13-01-21,Utilities,191.0,Doctor visit
11/01/2020,Rent,26.0,TxLoQzw0UXrj3IM4XI
12-12-20,Food,3791.0,KJxbMElzNdiOq4w
September 22 2021,Food,2760.0,Doctor visit
05/06/2022,Bonus,87376.0,F7VGsA9Onz1
05-11-21,Rent,128.0,Salary
05/06/2022,Utilities,1793.0,Doctor visit
2019-06-07,Others,2302.0,Salary
March 21 2019,Entertainment,223.0,Monthly rent via app
September 11 2020,Utilities,573.0,ajtJcxv55
March 12 2021,Rent,585.0,Course fee
December 17 2020,Entertainment,103.0,Grocery shopping
May 21 2021,Food,286.0,Monthly rent late
June 09 2022,Rent,293.0,Salary
2019-08-09,Entertainment,175.0,Salary
07/03/2020,Rent,1077.0,Monthly rent
04-06-20,Entertainment,365.0,Course fee via app
2021-09-23,Education,284.0,Grocery shopping via app
2021-08-01,Rent,37.0,Grocery shopping late
2020-07-06,Bonus,46349.0,Doctor visit via app
21-07-19,Food,1942.0,Dinner at resto
03/21/2022,Travel,198.0,Doctor visit
2020-08-10,Rent,337.0,Salary
04/04/2022,Bonu,54690.0,Netflix subscription
11-10-22,Rent,3573.0,Doctor visit late
06/17/2019,Entertainment,300.0,Netflix subscription
01/07/2019,Rent,210.0,Paid electricity bill
07/08/2022,Food,193.0,Uber to office
29-08-20,Other Income,53247.0,Uber to office
03/12/2021,Rent,559.0,Salary
2019-03-26,Food,62.0,Salary
11/19/2020,Entertainment,842.0,Uber to office late
04/24/2019,Food,103.0,Netflix subscription late
11/03/2020,Food,1101.0,Salary 
2022-03-12,Rent,74.0,Dinner at resto 
07/15/2019,Utilities,1420.0,Monthly rent
April 10 2019,BBonus,44214.0,Doctor visit
,Other Income,50757.0,Grocery shopping
2020-11-13,Travel,1326.0,Monthly rent
27-04-19,Food,591.0,Gift
2022-03-06,Food,,Paid electricity bill
10-10-19,Travel,115.0,Salary cash
02/15/2019,Rent,128.0,Netflix subscription
03-07-19,Others,71.0,Salary via app
02-12-20,Entertainment,466.0,Salary
09-02-19,Others,630.0,Gift cash
02/11/2019,Rent,2694.0,Gift cash
17-05-19,Rent,416.0,Uber to office
2020-01-02,Travel,956.0,Gift 
26-08-19,Rent,2119.0,Gift
June 27 2019,Utilities,3300.0,Doctor visit
June 25 2022,Others,406.0,Uber to office
2022-06-12,Rent,56.0,Paid electricity bill
01/12/2022,Travel,34.0,Monthly rent via app
February 26 2020,Food,124.0,Course fee
2020-04-09,Entertainment,,Netflix subscription
29-04-20,Rent,157.0,8yhIqWABlLLIK1x
12/28/2019,Rent,142.0,Gift
10-05-21,Rent,192.0,Netflix subscription
07/31/2019,Entertainment,592.0,Doctor visit
08/14/2019,Food,500.0,Grocery shopping
05/19/2020,Rent,965.0,Course fee
February 17 2021,Savings,73.0,Grocery shopping
11-05-21,Food,81.0,Course fee 
September 25 2021,Food,996.0,Paid electricity bill
02/21/2022,Rent,1313.0,Paid electricity bill
07/04/2020,Rent,908.0,Course fee cash
November 28 2020,Entertainment,849.0,klFpFX8klGtcoclg29
05/08/2020,Entertainment,240.0,Paid electricity bill
09-11-20,Rent,81.0,Grocery shopping cash
07-07-19,Travel,1445.0,Doctor visit
May 16 2020,Salary,50593.0,Salary cash
January 10 2020,Utilities,401.0,Course fee
2022-07-19,Food,668.0,Gift cash
2020-12-07,Other Income,63537.0,N7R8z85KcHFdM7eidM5X
February 08 2019,Entertainment,116.0,Course fee
04/03/2019,Savings,695.0,Gift 
September 20 2020,Others,327.0,Paid electricity bill
01-06-21,Food,848.0,Gift 
2020-04-25,Food,4167.0,Course fee
12/07/2019,Utilities,165.0,Dinner at resto
02/22/2020,Food,501.0,Doctor visit
January 07 2019,Education,25.0,Salary via app
31-08-19,Rent,222.0,Gift late
03/01/2021,Savings,140.0,Uber to office late
11/20/2022,Food,547.0,Doctor visit
June 22 2022,RRent,256.0,Grocery shopping via app
2021-12-07,Food,367.0,ohW7I0T6Txj
20-10-20,Food,1805.0,Paid electricity bill late
2021-11-15,Food,151.0,Grocery shopping
22-01-20,Entertanment,2678.0,Lh8dmC5fgiE9VDN
03/28/2019,Rent,489.0,Doctor visit
09/13/2019,Travel,2171.0,Paid electricity bill
12/30/2020,Heaalth,130.0,Uber to office
03-08-19,Bonus,80245.0,Paid electricity bill via app
30-05-21,Salary,72113.0,Monthly rent
,Rent,999.0,Doctor visit late
11/06/2021,Health,109.0,jUVjFD68oeUv7
2019-10-20,Travel,224.0,Netflix subscription
06/13/2022,Food,84.0,Uber to office cash
2019-08-27,Rent,1203.0,Gift
2021-11-17,Food,344.0,Gift cash
2021-02-11,Rent,5033.0,Salary
2022-08-23,Food,365.0,Paid electricity bill
2021-04-01,Others,1326.0,TWIUxLW2d
06/25/2022,Health,1113.0,Monthly rent
22-03-21,Other Income,83177.0,Doctor visit
29-03-21,Utilities,489.0,Paid electricity bill
April 17 2021,Food,454.0,Netflix subscription 
November 13 2022,Travel,586.0,Netflix subscription via app
13-08-19,Rent,139.0,05SrXAwnwi
February 17 2019,Salary,78511.0,Grocery shopping
10/27/2022,Bonus,74842.0,Doctor visit
07-12-21,Bonus,62168.0,Uber to office
October 26 2021,Food,1276.0,Doctor visit
2021-08-29,Bonus,66686.0,Uber to office
17-05-20,Travel,1004.0,Uber to office
02/01/2022,Rent,294.0,Gift
2019-05-04,Food,212.0,cWTiWgs0oS8I4JP3FIl
05/31/2022,Education,6736.0,WOcoeE3qGY4
May 07 2022,Other Income,53548.0,Gift
2020-02-26,Rent,74.0,4f3RctUYaKu
September 16 2019,Education,149.0,Gift
2022-04-29,Food,905.0,Salary via app
,Food,62.0,Salary
2022-04-22,Travel,868.0,Course fee
07/18/2021,Food,526.0,Salary cash
2021-12-10,Other Income,76034.0,Salary
11/24/2019,Savings,242.0,Dinner at resto late
01/28/2022,Other Income,69902.0,Monthly rent
13-08-22,Food,667.0,Dinner at resto
01-09-21,Salary,42186.0,Netflix subscription late
07/09/2019,Bonus,42221.0,Uber to office late
03/20/2019,Entertainment,4479.0,Paid electricity bill
2022-05-02,Travel,517.0,Salary cash
2020-04-09,Utilities,104.0,Paid electricity bill
2019-02-28,Utilities,616.0,Dinner at resto 
2021-10-12,Entertainment,353.0,Salary late
06-05-19,Entertainment,939.0,Netflix subscription
20-09-19,Entertainmnt,929.0,Doctor visit
11/01/2022,Food,38.0,Dinner at resto 
03/26/2019,Education,190.0,Dinner at resto 
08/13/2020,Health,1977.0,Course fee
01/14/2021,Others,142.0,Uber to office
2019-07-01,Education,398.0,Dinner at resto
2019-12-30,Entertainment,2727.0,Dinner at resto
2020-08-06,Bonus,47135.0,Uber to office cash
03/28/2021,Savings,325.0,Course fee late
08/26/2019,Entertainment,139.0,Dinner at resto
03/03/2022,Food,165.0,Grocery shopping
09-09-21,Others,419.0,Gift 
11/06/2021,Rent,30.0,Dinner at resto 
2021-02-22,Others,293.0,Salary
09/28/2020,Savings,60.0,Dinner at resto
04/29/2022,Savings,966.0,Gift
September 22 2019,Food,349.0,Netflix subscription
2021-08-04,Savings,1295.0,Doctor visit
,Food,1254.0,1hZVRiPioU
2020-08-28,Entertainment,552.0,Gift 
05/26/2019,Entertainment,902.0,Grocery shopping cash
January 27 2019,Entertainment,322.0,Doctor visit 
08/21/2019,Travel,223.0,Gift
2019-04-12,Travel,224.0,j8dvVOXwUFxQIS
February 23 2022,Salary,42325.0,Grocery shopping
