date,category,amount,notes
12-08-2022,Bonus,38497.0,Train ticket
01/07/2023,Utilties,648.0,EMI payment
2024-11-16,Entrtnmnt,1754.0,Petrol
07-09-2021,EDU,4297.0,Grocery shopping
2024-09-21,Foodd,2324.0,Internet bill
2024-12-05,Utilties,7572.0,Electricity bill
02/17/2023,Utilities,185.0,Shopping
26-01-2022,Rentt,5075.0,Grocery shopping
2024-09-23,Travel,999999999.0,Books
,Entrtnmnt,2293.0,Train ticket
2021-05-12,Utlities,4022.0,Train ticket
07/18/2024,FOOD,6217.0,xyz123
2023-07-03,Rentt,13682.0,Fixed deposit
01/27/2021,food,8793.0,asdfgh
2023-05-25,health,3658.0,Doctor consultation
31-12-21,travel,7061.0,xyz123
07-07-21,Health,8777.0,Petrol
2022-07-12,Others,77593.0,Grocery shopping
2024-05-23,Travl,2673.0,Electricity bill
04-03-23,Traval,5127.0,Petrol
16-09-21,Helth,6896.0,Coffee
12/17/2023,RENT,3940.0,Doctor consultation
2022-06-03,Education,7222.0,Movie tickets
2022-11-06,Other,999999999.0,EMI payment
05/17/2021,entertainment,4925.0,Shopping
09/24/2023,Food,1624.0,!!!
17-04-21,Entertain,4164.0,Petrol
01/04/2023,savings,1315.0,Electricity bill
02/22/2024,FOOD,5213.0,Train ticket
2024-06-03,Entertain,9531.0,Uber ride
,Rentt,13343.0,xyz123
05-04-22,Health,-500.0,Monthly rent payment
25-11-22,Utility,7809.0,Online course
2023-06-23,RENT,5172.0,Uber ride
09/21/2024,food,999999.0,test
2022-03-25,EDU,6963.0,Gym membership
30-12-2021,Investment,73953.0,Electricity bill
04/08/2022,Utlities,6660.0,Lunch
12-04-22,Food,2784.0,test
2024-03-11,Investment,64156.0,Monthly rent payment
06/08/2022,Entertainment,1124.0,Internet bill
03/14/2021,Travel,964.0,EMI payment
31-01-24,entertainment,3582.0,asdfgh
16-06-24,travel,3156.0,EMI payment
2023-05-01,Rent,22203.0,!!!
09-02-24,Utlities,5245.0,Monthly rent payment
12/30/2022,RENT,6250.0,Online course
01-01-2024,utilities,2403.0,Books
14-03-23,Rnt,3320.0,Grocery shopping
,food,5304.0,Shopping
2022-05-29,FOOD,2407.0,Movie tickets
08-02-22,Saving,4252.0,Shopping
2024-09-05,Entertain,787.0,Uber ride
2023-08-31,rent,2581.0,Fixed deposit
26-03-24,Food,4739.0,misc
2024-04-05,travel,3605.0,Doctor consultation
2024-09-28,Entertainment,,Gym membership
12/18/2024,OTHERS,9456.0,test
,Food,805.0,misc
12/31/2022,Education,4334.0,Books
09/15/2023,EDU,503.0,test
20-10-23,Fod,9391.0,Uber ride
,TRAVEL,1034.0,Petrol
06/20/2021,Utilties,7835.0,Monthly rent payment
2022-09-27,Saving,604.0,asdfgh
05/06/2022,Utilities,8377.0,ATM withdrawal
2022-01-16,rent,3464.0,Fixed deposit
2024-01-30,Utlities,7134.0,Online course
06/15/2021,Utlities,5546.0,ATM withdrawal
16-09-22,Traval,,Lunch
11/24/2021,Traval,330.0,Train ticket
04/21/2024,Investment,58808.0,asdfgh
04/21/2023,FOOD,2027.0,Gym membership
08/14/2021,education,4867.0,ATM withdrawal
2024-10-01,Utlities,6700.0,Doctor consultation
04/28/2022,Bonus,53734.0,Uber ride
11/26/2022,Utlities,3749.0,Lunch
2022-01-11,Investment,71333.0,!!!
04-09-23,rent,2581.0,xyz123
08/21/2022,Rent,0.0,Train ticket
11/24/2023,Rentt,17314.0,Fixed deposit
2021-12-23,Education,9998.0,Fixed deposit
2022-11-20,Entertainment,2788.0,Coffee
2024-12-10,Traval,,Electricity bill
07/21/2021,Rent,8144.0,Monthly rent payment
2022-10-03,food,9164.0,asdfgh
2022-02-02,Salary,59269.0,Doctor consultation
07-08-23,Rentt,15509.0,Internet bill
03/09/2024,Travel,7077.0,xyz123
2023-02-26,Educaton,8254.0,Fixed deposit
02-02-24,Entrtnmnt,1555.0,Electricity bill
12/20/2021,utilities,5017.0,Internet bill
09/04/2021,Food,2941.0,xyz123
2022-01-16,Rentt,49122.0,Petrol
2024-08-16,health,1761.0,!!!
03/25/2022,Rentt,10003.0,Coffee
15-11-21,Rnt,420.0,Restaurant dinner
11-01-21,Bonus,20062.0,Lunch
2021-02-21,Bonus,,Petrol
02-06-2023,Saving,-500.0,Shopping
2021-01-23,Travl,4603.0,!!!
12-05-2024,Entertainment,9986.0,Train ticket
11/06/2021,food,7886.0,Internet bill
2024-12-18,RENT,6330.0,EMI payment
2022-06-07,HEALTH,4109.0,Electricity bill
12-12-22,Foods,,Books
23-03-2021,Entertainment,2491.0,test
,RENT,,Movie tickets
28-09-24,Rentt,37722.0,!!!
08/20/2022,Rnt,4508.0,Internet bill
2022-05-03,Rnt,9199.0,Doctor consultation
2021-01-29,EDU,2704.0,!!!
06-05-23,food,5560.0,asdfgh
10/25/2022,Food,2080.0,Coffee
2024-11-02,food,1792.0,Internet bill
2021-03-25,utilities,279.0,Monthly rent payment
02/05/2024,Rentt,37190.0,Electricity bill
06/20/2024,Travl,,test
21-01-22,Education,536.0,misc
2022-07-13,Foods,4876.0,Medicine
10-04-2022,Education,999999.0,Grocery shopping
29-04-2021,Utlities,634.0,ATM withdrawal
01/27/2022,Entertain,1670.0,Fixed deposit
04-11-21,Rent,10249.0,Internet bill
03/13/2022,Bonus,37131.0,Fixed deposit
23-09-24,FOOD,442.0,Electricity bill
09-07-23,Travl,7261.0,Coffee
11/28/2021,Utility,3749.0,Uber ride
2024-04-25,Foods,1316.0,Train ticket
2023-08-06,Helth,1891.0,Uber ride
2023-03-10,Utilties,877.0,Shopping
07/25/2023,Others,25449.0,Restaurant dinner
06-10-24,rent,7345.0,ATM withdrawal
17-06-24,Bonus,10326.0,misc
2022-02-18,Travl,5563.0,Books
11/03/2021,Freelance,27223.0,EMI payment
10/16/2021,rent,4522.0,Coffee
01/27/2021,Rnt,3204.0,Uber ride
11/12/2022,utilities,2442.0,Fixed deposit
2023-12-22,Others,54330.0,ATM withdrawal
2023-05-21,Others,550580.0,Medicine
11/14/2023,Foodd,220.0,Electricity bill
2023-01-07,Salary,11603.0,Petrol
15-01-23,Educaton,3503.0,Grocery shopping
2024-12-28,Freelance,20421.0,asdfgh
2023-06-17,RENT,2970.0,Grocery shopping
05/11/2024,Education,6357.0,xyz123
10/07/2024,FOOD,3833.0,Fixed deposit
2023-01-14,Rent,26643.0,ATM withdrawal
07/20/2022,rent,9525.0,Restaurant dinner
2022-03-13,Investment,46178.0,!!!
02/27/2022,Travl,9960.0,Grocery shopping
08/17/2024,Entertain,9838.0,!!!
15-09-2023,education,7275.0,test
04/07/2024,Educaton,9891.0,Grocery shopping
07/19/2024,Entertain,999999.0,EMI payment
2021-12-06,RENT,6362.0,Uber ride
06/06/2023,utilities,1763.0,test
2024-08-01,FOOD,2115.0,Coffee
2022-12-06,food,9075.0,test
07-06-21,Entrtnmnt,999999.0,Coffee
2021-09-10,Entertain,4446.0,Medicine
2023-01-11,Entrtnmnt,8348.0,Electricity bill
06/02/2024,Utilities,6822.0,Monthly rent payment
,RENT,3797.0,Petrol
16-03-23,FOOD,5058.0,Gym membership
25-05-2021,Investment,58968.0,Restaurant dinner
19-10-2023,utilities,9480.0,Doctor consultation
2022-10-31,Travl,5560.0,Fixed deposit
2022-10-17,FOOD,4012.0,Monthly rent payment
07-02-2024,food,4603.0,Books
11/02/2023,Rnt,1454.0,Petrol
20-08-22,FOOD,6007.0,Movie tickets
2022-12-24,Others,9581.0,Petrol
23-02-23,Food,3690.0,Internet bill
2022-04-03,FOOD,4040.0,Internet bill
04/22/2022,travel,,Movie tickets
2022-11-02,rent,2619.0,Restaurant dinner
09/27/2021,Foods,4037.0,Books
2022-07-07,FOOD,,Books
09/22/2022,Health,596.0,Lunch
2021-06-25,Foodd,4070.0,misc
2021-06-04,Investment,34515.0,Restaurant dinner
01-04-24,Others,25678.0,Restaurant dinner
01/16/2022,rent,9284.0,Grocery shopping
10/05/2021,Bonus,24104.0,!!!
17-04-22,Others,21175.0,Gym membership
05/09/2021,Educaton,,Electricity bill
13-11-2024,Others,25701.0,misc
10/18/2021,HEALTH,5335.0,Gym membership
12/03/2023,RENT,7453.0,Lunch
2024-08-03,Freelance,68176.0,asdfgh
20-03-21,Traval,6624.0,Movie tickets
2021-05-22,Entertain,9602.0,Coffee
07/20/2023,Rent,24848.0,!!!
2024-06-13,education,9314.0,Movie tickets
24-03-24,Savings,259.0,Monthly rent payment
2023-05-03,entertainment,9315.0,Internet bill
13-05-2021,TRAVEL,8347.0,EMI payment
2024-07-10,Food,3644.0,Lunch
2023-09-07,FOOD,1491.0,Lunch
06/26/2024,Investment,,Medicine
02-02-24,rent,3753.0,Medicine
2021-05-22,travel,7640.0,Lunch
11/26/2024,Travel,9855.0,Gym membership
2023-08-02,Entrtnmnt,3692.0,Doctor consultation
2023-10-06,Others,10693.0,EMI payment
23-10-24,RENT,8540.0,Medicine
2022-07-19,entertainment,7319.0,Doctor consultation
23-09-24,Education,8251.0,Electricity bill
2021-02-08,utilities,,Monthly rent payment
14-07-2022,entertainment,5784.0,Fixed deposit
29-07-22,Salary,29590.0,Movie tickets
16-09-22,Foodd,4799.0,Movie tickets
03-10-2024,Rent,25493.0,Petrol
2023-07-01,rent,8623.0,ATM withdrawal
2023-09-04,Savings,2421.0,Gym membership
13-04-23,Food,2405.0,Doctor consultation
08-09-21,Travl,3965.0,Electricity bill
01/29/2023,Rent,21911.0,Restaurant dinner
2024-08-20,Entertainment,1233.0,Electricity bill
05/05/2023,Foodd,252.0,EMI payment
2021-03-05,Foods,2969.0,Lunch
27-04-2021,Rentt,34322.0,xyz123
07/25/2024,EDU,3905.0,!!!
2021-02-09,Utility,749.0,Grocery shopping
12-06-2021,education,7016.0,Fixed deposit
23-06-2024,RENT,4266.0,Grocery shopping
19-11-2023,Fod,512.0,Medicine
08/13/2022,Travel,1482.0,Grocery shopping
20-07-24,Rnt,6825.0,misc
2021-01-05,Rentt,9560.0,Shopping
,Bonus,39326.0,Monthly rent payment
2021-07-28,Foodd,3820.0,Internet bill
2022-08-30,rent,,Train ticket
06-08-22,Rent,25522.0,Uber ride
26-05-24,Rnt,4225.0,Medicine
2023-04-12,Utilties,179.0,test
2022-04-01,rent,5122.0,Movie tickets
,Freelance,,Restaurant dinner
2022-03-15,Fod,1261.0,Petrol
12/27/2022,Food,4935.0,misc
05/26/2024,Helth,2555.0,Internet bill
09/02/2021,health,7636.0,Coffee
2023-12-10,Rnt,2166.0,EMI payment
29-01-22,FOOD,3633.0,Grocery shopping
02/19/2024,SAVINGS,7864.0,ATM withdrawal
,EDU,9892.0,test
01/21/2023,Others,42712.0,Uber ride
2021-10-09,Misc,9794.0,Internet bill
02-07-24,Fod,5884.0,ATM withdrawal
05-11-2023,Health,2464.0,Books
2024-02-28,Fod,8027.0,Uber ride
07/12/2024,Travl,9225.0,Restaurant dinner
2021-11-29,FOOD,8156.0,Gym membership
2023-05-24,Foods,,Train ticket
12/29/2023,Travel,1547.0,Coffee
2023-04-19,Rent,41736.0,Restaurant dinner
2021-01-10,Utlities,6392.0,Medicine
11-12-21,Bonus,32753.0,Medicine
03/30/2024,Utilities,,!!!
12/30/2021,TRAVEL,6344.0,misc
2022-12-06,EDU,754.0,Movie tickets
27-05-22,TRAVEL,760.0,test
2024-06-15,Entertainment,8181.0,Lunch
02/13/2021,Rnt,2657.0,Restaurant dinner
05/22/2022,TRAVEL,9290.0,asdfgh
,Foodd,4814.0,Lunch
30-10-22,Bonus,30953.0,Train ticket
2024-10-29,Investment,69768.0,Fixed deposit
07/21/2022,food,7859.0,Internet bill
2022-01-24,rent,2376.0,ATM withdrawal
25-03-23,FOOD,8973.0,Uber ride
02/15/2022,education,3177.0,Fixed deposit
2024-10-22,Foods,3087.0,Restaurant dinner
2021-08-08,Saving,7287.0,asdfgh
2023-06-27,Rentt,23603.0,ATM withdrawal
2024-05-14,entertainment,4715.0,Coffee
03/23/2021,Entertain,7405.0,asdfgh
06/10/2021,health,4481.0,Fixed deposit
11/21/2023,Travl,5325.0,xyz123
24-05-21,FOOD,833.0,Coffee
03/22/2024,Food,881.0,Electricity bill
2024-06-05,Foodd,1611.0,Fixed deposit
01/19/2023,SAVINGS,4898.0,Books
03-10-23,Entertainment,8775.0,Gym membership
13-04-22,Travel,6644.0,Online course
2021-04-18,Freelance,44598.0,Doctor consultation
2024-05-04,Entertainment,5302.0,ATM withdrawal
10/20/2024,Travel,1992.0,Grocery shopping
04/03/2022,RENT,6641.0,Uber ride
2024-06-03,Fod,,Shopping
2022-05-06,Entertain,999999999.0,Train ticket
31-01-22,Educaton,5912.0,test
19-10-2024,Foods,1260.0,Gym membership
2021-09-17,education,,EMI payment
2023-10-03,FOOD,3120.0,Electricity bill
06-04-24,Foods,2855.0,misc
2024-04-01,Utility,4081.0,ATM withdrawal
03/02/2022,Foodd,664.0,ATM withdrawal
22-09-2022,TRAVEL,783.0,Gym membership
21-08-2022,Rent,29112.0,Gym membership
02/02/2022,Foods,4797.0,Online course
08/12/2023,rent,2508.0,Movie tickets
2021-02-02,Bonus,69323.0,asdfgh
2021-03-30,utilities,9423.0,Train ticket
2023-09-30,Rnt,6187.0,EMI payment
,travel,1845.0,Uber ride
09-04-22,Rent,38889.0,Fixed deposit
01/03/2022,Entrtnmnt,7781.0,misc
16-07-2023,entertainment,790.0,xyz123
29-05-22,Health,167.0,Train ticket
2022-08-17,RENT,3218.0,!!!
01/03/2023,Rent,10193.0,Monthly rent payment
23-09-22,Foods,301.0,Internet bill
2024-11-12,Education,5161.0,xyz123
06-03-21,FOOD,999999999.0,Grocery shopping
03-02-21,FOOD,6557.0,EMI payment
26-04-21,travel,6818.0,Internet bill
10/13/2024,Traval,1240.0,ATM withdrawal
23-11-2024,RENT,1689.0,Lunch
10-08-2022,Educaton,882.0,Medicine
09/04/2023,Investment,37592.0,Movie tickets
12/24/2021,FOOD,7995.0,Medicine
30-11-2024,Freelance,40518.0,Movie tickets
2022-11-03,Rentt,35442.0,Petrol
05/02/2024,Foodd,3675.0,Electricity bill
2023-09-19,Rentt,11161.0,!!!
21-03-24,Others,75246.0,test
2022-10-18,Utilities,7236.0,ATM withdrawal
2024-03-12,Foodd,2570.0,Books
20-02-23,Bonus,30490.0,Medicine
2022-06-11,education,6108.0,ATM withdrawal
06/01/2021,Investment,,Uber ride
06-11-2022,Education,9328.0,asdfgh
2024-07-02,Traval,3023.0,Gym membership
2021-03-16,food,6856.0,Books
12-08-24,rent,7401.0,Online course
2022-07-09,Saving,9356.0,xyz123
2023-01-27,Entrtnmnt,8631.0,EMI payment
07-05-22,food,7954.0,Books
2021-03-17,Entertainment,6530.0,Grocery shopping
2022-09-18,Utlities,7698.0,asdfgh
07/22/2024,FOOD,2416.0,Internet bill
2022-08-02,Freelance,34663.0,Monthly rent payment
2022-05-16,Educaton,999999.0,Shopping
23-07-23,health,3002.0,Lunch
03/08/2021,Rent,16470.0,Uber ride
07/12/2023,Bonus,18838.0,!!!
2024-11-06,Educaton,6177.0,Restaurant dinner
2024-01-07,Fod,2415.0,Medicine
2021-10-03,Salary,18526.0,misc
09/03/2024,Fod,5401.0,Shopping
2021-03-04,Other,2227.0,ATM withdrawal
04/08/2022,education,5481.0,asdfgh
30-08-23,Utility,133.0,Uber ride
03-01-2021,Travl,3534.0,Petrol
2023-03-30,Saving,5453.0,Electricity bill
06/24/2024,RENT,1701.0,Doctor consultation
07/16/2024,Travl,1989.0,Electricity bill
2024-02-14,RENT,9134.0,Gym membership
2024-02-11,Salary,49068.0,Lunch
25-06-24,Rnt,824.0,Grocery shopping
04/26/2024,rent,8519.0,Electricity bill
08/29/2021,RENT,1392.0,Lunch
2023-02-11,Educaton,1917.0,Monthly rent payment
2022-01-02,Entertain,5387.0,EMI payment
2024-11-10,FOOD,8768.0,misc
2024-11-17,Utilities,7185.0,ATM withdrawal
02-10-2022,entertainment,9619.0,Petrol
2024-10-17,Utilities,999999.0,Coffee
31-07-2023,rent,8812.0,Coffee
11/03/2021,entertainment,8230.0,EMI payment
2021-03-27,Educaton,7829.0,Electricity bill
08/11/2023,Misc,3935.0,Shopping
25-02-2023,TRAVEL,8070.0,Uber ride
09/13/2022,Others,13243.0,Doctor consultation
09/02/2021,Freelance,54332.0,xyz123
2024-01-06,Foods,2417.0,Doctor consultation
2021-02-14,FOOD,9427.0,xyz123
05/26/2022,Rnt,7778.0,EMI payment
09-02-2021,Health,2707.0,Movie tickets
01-04-21,Food,4632.0,ATM withdrawal
2023-11-08,RENT,678.0,Grocery shopping
2022-01-30,FOOD,3518.0,Monthly rent payment
01/05/2023,TRAVEL,806.0,Uber ride
2021-05-10,Investment,26841.0,Monthly rent payment
2021-06-14,Health,8863.0,Electricity bill
08/23/2021,utilities,5816.0,Fixed deposit
2023-08-12,Freelance,,Train ticket
2023-02-18,Foods,3409.0,Gym membership
2024-01-21,RENT,6474.0,Medicine
03/19/2022,Education,2243.0,Uber ride
03/20/2022,Salary,72341.0,Internet bill
2022-10-17,Education,976.0,Internet bill
2021-12-13,Education,6137.0,Lunch
17-08-2021,food,4220.0,xyz123
26-01-23,Food,4242.0,Uber ride
10-08-22,rent,8401.0,Monthly rent payment
2022-04-16,Travel,146.0,Books
11/09/2023,Others,23923.0,misc
09-04-21,utilities,7818.0,Internet bill
2024-01-25,Fod,3890.0,xyz123
29-04-22,Educaton,2624.0,Electricity bill
11/26/2023,Entertain,2984.0,misc
10/13/2024,Entrtnmnt,9460.0,Medicine
09/13/2022,rent,7301.0,Internet bill
2023-11-23,RENT,8603.0,Restaurant dinner
2022-01-19,Utilities,999999999.0,Gym membership
2021-03-03,Entrtnmnt,2717.0,xyz123
21-09-23,Rnt,8375.0,Coffee
05-03-23,travel,5047.0,!!!
11-11-23,Helth,1518.0,test
02-09-22,Others,36762.0,EMI payment
27-06-2023,Utility,3318.0,Train ticket
2021-03-12,Traval,6441.0,Restaurant dinner
13-07-21,food,9840.0,Grocery shopping
2021-09-08,SAVINGS,5331.0,asdfgh
2022-08-19,Food,3346.0,Train ticket
2022-04-07,FOOD,4096.0,test
23-10-24,Rnt,4568.0,Lunch
09-03-2022,Others,29727.0,Shopping
2022-01-08,rent,4670.0,EMI payment
07/25/2023,Utility,2238.0,ATM withdrawal
2022-09-11,Freelance,,Train ticket
2024-05-14,education,2104.0,Gym membership
03/25/2022,Fod,668.0,Petrol
08-10-21,Education,4213.0,Online course
2022-05-21,savings,8005.0,Coffee
2023-04-07,TRAVEL,8784.0,Fixed deposit
01/24/2023,Entertainment,211.0,xyz123
09-06-2022,Fod,6729.0,EMI payment
08/26/2023,Rent,10381.0,Lunch
2021-02-17,Bonus,72923.0,Electricity bill
06/13/2022,Foodd,4259.0,xyz123
06/27/2022,Foodd,4655.0,!!!
2024-02-10,food,4592.0,ATM withdrawal
16-10-23,Utilties,6869.0,Coffee
03/08/2021,FOOD,2023.0,Books
24-07-2024,Rent,19693.0,Train ticket
13-12-22,RENT,1798.0,test
22-01-22,entertainment,5048.0,Coffee
10/06/2022,Entertain,6609.0,Online course
09/18/2023,education,4922.0,Fixed deposit
2024-02-06,travel,5566.0,test
12/25/2021,savings,7241.0,Petrol
02/18/2023,Rent,,Gym membership
2024-12-19,Rent,45547.0,Restaurant dinner
05-12-2023,Food,934.0,!!!
2021-01-28,Fod,3006.0,xyz123
09-09-23,Rent,19981.0,Electricity bill
24-10-24,travel,5212.0,Gym membership
2021-06-27,rent,6714.0,Online course
05/30/2023,Others,36899.0,Grocery shopping
06-02-24,Foodd,4387.0,Movie tickets
2023-08-03,Utilties,3794.0,Monthly rent payment
2021-08-27,entertainment,1358.0,Petrol
07/04/2024,Bonus,62215.0,Gym membership
2021-07-31,Rent,36727.0,Gym membership
,Utility,3635.0,Restaurant dinner
05/08/2021,Educaton,4933.0,misc
2023-09-06,Utlities,5585.0,EMI payment
2021-12-03,RENT,8689.0,test
2021-02-01,Investment,51266.0,Shopping
23-03-23,Utilities,7938.0,test
10/28/2024,Freelance,74952.0,ATM withdrawal
09/08/2021,Rnt,6540.0,Restaurant dinner
2022-02-07,Salary,47094.0,Restaurant dinner
09-07-24,travel,6887.0,Train ticket
2022-02-17,health,126.0,Doctor consultation
05/16/2021,Travel,8186.0,Grocery shopping
,entertainment,3570.0,Electricity bill
01/07/2022,Travel,4856.0,test
2022-09-03,Fod,5253.0,Monthly rent payment
2023-05-10,Rnt,1034.0,Coffee
07/20/2021,Entertain,7303.0,ATM withdrawal
25-02-23,Rnt,1817.0,Coffee
07/20/2024,Salary,35930.0,Monthly rent payment
02/07/2024,Traval,3928.0,Train ticket
2024-01-04,savings,7012.0,Petrol
2024-09-16,Others,59046.0,Internet bill
20-08-24,Foods,365.0,Internet bill
2024-02-09,Utility,6463.0,Restaurant dinner
2023-08-12,travel,9875.0,Restaurant dinner
2022-04-28,Educaton,5593.0,asdfgh
03/19/2022,SAVINGS,3762.0,Grocery shopping
2022-09-28,Entrtnmnt,6631.0,Gym membership
2022-07-05,Utilties,2478.0,Books
2022-09-27,Education,1013.0,Uber ride
07/15/2022,Travel,4725.0,Fixed deposit
10/15/2024,Entertainment,6924.0,Internet bill
2023-01-24,EDU,3622.0,Coffee
04-12-2022,education,6419.0,Medicine
,Traval,5178.0,Fixed deposit
08/16/2024,Savings,8701.0,Books
03/27/2021,FOOD,4615.0,EMI payment
12/26/2022,rent,827.0,asdfgh
2024-01-21,Bonus,34145.0,!!!
05-08-2021,Foods,1160.0,Electricity bill
02-02-2021,Utility,4219.0,Electricity bill
2022-04-17,Salary,65727.0,Books
03-08-2021,travel,2968.0,Electricity bill
10/17/2021,Food,3642.0,Shopping
2023-04-08,Traval,1587.0,Movie tickets
2023-03-09,Entertain,2190.0,Electricity bill
2022-06-08,Food,4765.0,Shopping
03/04/2023,Food,1792.0,Grocery shopping
10/20/2022,Other,3878.0,Doctor consultation
2024-10-26,Education,2641.0,Online course
2024-06-22,Education,5353.0,Fixed deposit
2023-10-30,Rnt,9088.0,Petrol
2024-09-28,OTHERS,999999999.0,!!!
11-02-2021,Foodd,4105.0,EMI payment
30-10-2021,Others,,Doctor consultation
17-11-21,Education,1393.0,Lunch
18-06-22,Food,4693.0,Doctor consultation
04/17/2022,Investment,,test
2021-10-02,food,4283.0,Books
05/21/2021,Others,36097.0,Restaurant dinner
2023-11-27,Fod,5756.0,Medicine
10/30/2022,Foodd,3158.0,Shopping
08-12-21,food,9126.0,!!!
01/17/2024,Investment,76415.0,Uber ride
2022-06-23,Traval,4502.0,xyz123
,Utilties,6457.0,test
18-08-21,Fod,999999.0,Shopping
02-12-23,Rent,43120.0,Medicine
23-08-2024,travel,2446.0,Petrol
30-06-21,Fod,9065.0,Online course
26-07-24,Educaton,7991.0,Grocery shopping
2022-04-07,Others,15675.0,Grocery shopping
11-10-2021,TRAVEL,4396.0,xyz123
04/05/2023,Food,3310.0,Internet bill
2022-11-17,Entertain,2512.0,Monthly rent payment
07/22/2024,Fod,3740.0,Gym membership
25-04-22,health,973.0,Lunch
16-05-24,Travl,3596.0,Online course
22-08-22,Investment,55694.0,Restaurant dinner
29-09-23,Foodd,3241.0,Online course
08/10/2023,Rent,21830.0,Movie tickets
23-04-2023,Educaton,6774.0,Train ticket
2024-12-31,Others,21061.0,Grocery shopping
01-02-23,Utlities,1483.0,Online course
05/23/2024,Freelance,48282.0,Petrol
09/03/2023,food,1889.0,asdfgh
04/10/2022,Utlities,1560.0,Electricity bill
28-11-2024,utilities,5321.0,Train ticket
2024-03-28,rent,9679.0,Internet bill
2024-04-16,rent,,asdfgh
2023-12-07,Entertain,6317.0,Train ticket
06/10/2021,Rnt,8509.0,asdfgh
,Fod,1986.0,Restaurant dinner
12-07-2021,Traval,7846.0,EMI payment
09-09-23,Salary,31075.0,Uber ride
05/18/2021,Travel,3284.0,Shopping
28-09-2023,EDU,9596.0,Uber ride
2023-09-09,Foodd,-1000.0,Coffee
28-06-23,Education,7510.0,xyz123
2024-09-21,Entertain,9794.0,asdfgh
2023-12-02,Traval,3965.0,misc
2021-05-26,Fod,3422.0,Movie tickets
2023-08-15,Utility,-1000.0,!!!
06/02/2022,Foodd,1256.0,asdfgh
02/05/2023,savings,9372.0,Gym membership
2023-03-18,Freelance,77128.0,xyz123
05/16/2024,Utility,3271.0,Coffee
07-04-23,entertainment,7648.0,Lunch
2021-08-25,Education,990.0,Internet bill
2021-04-25,Rent,12794.0,Petrol
10/04/2021,Food,1891.0,Lunch
08/23/2024,Utilties,7211.0,Online course
2024-04-13,Educaton,4796.0,Books
29-04-22,Travl,9540.0,Restaurant dinner
04/01/2022,Utilities,8851.0,ATM withdrawal
11-04-21,TRAVEL,627.0,!!!
06/19/2024,Foods,1833.0,ATM withdrawal
12/11/2022,savings,7849.0,Internet bill
12-11-22,Freelance,54627.0,Uber ride
2022-09-20,Utilities,6901.0,Grocery shopping
09/09/2023,food,7327.0,Medicine
05/28/2023,Others,65899.0,Train ticket
11/18/2021,Entertainment,,Online course
20-07-24,OTHERS,9515.0,Monthly rent payment
07/14/2021,Utility,6920.0,Coffee
12/22/2024,rent,4371.0,misc
,Freelance,16715.0,Grocery shopping
,Bonus,,asdfgh
,RENT,9516.0,xyz123
2021-01-06,Rnt,7762.0,Medicine
2021-04-18,Freelance,73105.0,Monthly rent payment
05/25/2022,others,-500.0,test
11-06-22,FOOD,9832.0,Medicine
26-04-2022,health,5300.0,Coffee
2024-04-25,Foodd,3646.0,xyz123
10/30/2024,Bonus,79488.0,Online course
2021-07-01,Bonus,32634.0,Grocery shopping
2023-04-22,Rent,30379.0,Coffee
2022-12-10,Foods,,ATM withdrawal
2022-02-18,Food,999999999.0,test
2023-12-04,Salary,34321.0,Lunch
2024-09-08,savings,,xyz123
2024-03-22,Fod,,!!!
2021-05-20,Rnt,4673.0,Restaurant dinner
